Order ID,Customer ID,Product ID,Region ID,Transport ID,Date Key,Quantity,Sales,Discount,Profit,Delivery Delay
CA-2015-146486,DV-13465,OFF-EN-10001509,188,1,20151109,6,12.24,0.0,5.7528,5
CA-2015-146486,DV-13465,TEC-AC-10002018,188,1,20151109,2,13.98,0.0,6.0114,5
CA-2015-146486,DV-13465,TEC-AC-10002637,188,1,20151109,5,899.95,0.0,53.997,5
US-2014-168501,JK-15325,OFF-EN-10001509,78,2,20141121,1,1.632,0.2,0.5508,6
US-2014-168501,JK-15325,TEC-PH-10004922,78,2,20141121,5,267.96,0.2,16.7475,6
CA-2015-112053,SH-20395,TEC-AC-10002550,145,1,20151011,1,31.95,0.0,2.2365,2
CA-2017-108539,SC-20725,OFF-ST-10003208,63,1,20170321,4,725.84,0.0,210.4936,2
CA-2017-108539,SC-20725,OFF-BI-10003981,63,1,20170321,3,10.896,0.2,3.9498,2
CA-2017-108539,SC-20725,OFF-BI-10001031,63,1,20170321,2,8.544,0.2,2.8836,2
CA-2015-149811,CS-12250,OFF-BI-10003676,533,2,20150104,3,32.34,0.0,15.5232,6
CA-2015-149811,CS-12250,OFF-PA-10004082,533,2,20150104,5,39.9,0.0,19.95,6
US-2017-103814,LH-16900,OFF-PA-10001019,139,2,20171209,9,143.856,0.2,48.5514,7
CA-2016-123932,YC-21895,OFF-PA-10004665,163,2,20160906,4,41.92,0.2,15.196,6
CA-2016-123932,YC-21895,TEC-PH-10002447,163,2,20160906,2,329.584,0.2,37.0782,6
US-2016-101616,CY-12745,OFF-BI-10000014,69,3,20160903,8,87.28,0.0,41.0216,3
CA-2014-113768,AH-10030,FUR-CH-10002439,26,2,20140513,6,279.456,0.2,20.9592,6
CA-2014-113768,AH-10030,OFF-PA-10003063,26,2,20140513,2,8.0,0.0,3.84,6
CA-2016-138037,AR-10540,OFF-BI-10002982,10,2,20160929,5,27.24,0.2,9.534,4
CA-2014-150490,SS-20590,TEC-AC-10004510,35,2,20140805,1,16.36,0.0,1.636,6
CA-2014-150490,SS-20590,OFF-ST-10000321,35,2,20140805,2,15.78,0.0,0.6312,6
CA-2014-150490,SS-20590,OFF-AR-10004602,35,2,20140805,2,45.98,0.0,12.8744,6
US-2017-126060,DW-13585,FUR-BO-10003433,307,2,20170414,8,198.272,0.2,-32.2192,4
CA-2017-100951,NC-18625,OFF-ST-10001496,163,3,20170609,5,720.76,0.2,54.057,1
CA-2016-122017,CD-11920,FUR-FU-10000672,478,2,20161229,6,70.56,0.0,23.9904,4
CA-2016-122017,CD-11920,OFF-AP-10001293,478,2,20161229,2,81.96,0.0,22.9488,4
CA-2014-123477,DW-13195,OFF-AP-10000692,331,1,20140118,4,64.864,0.2,6.4864,3
CA-2016-107790,EH-13990,TEC-PH-10004539,17,2,20161120,1,151.192,0.2,13.2293,4
CA-2017-158071,BD-11320,TEC-PH-10002923,6,2,20170610,3,88.776,0.2,7.7679,5
CA-2017-158071,BD-11320,OFF-LA-10004689,6,2,20170610,4,11.56,0.0,5.4332,5
CA-2017-158071,BD-11320,OFF-ST-10001228,6,2,20170610,1,15.58,0.0,3.895,5
CA-2017-147403,KH-16630,OFF-PA-10003302,76,3,20170910,3,85.056,0.2,28.7064,3
US-2017-136721,NH-18610,FUR-FU-10004665,534,2,20170408,2,273.96,0.0,71.2296,4
US-2017-136721,NH-18610,FUR-FU-10004188,534,2,20170408,3,306.9,0.0,79.794,4
CA-2015-118738,AG-10495,OFF-PA-10003177,17,2,20151024,3,15.552,0.2,5.4432,6
CA-2015-118738,AG-10495,FUR-TA-10002607,17,2,20151024,7,347.361,0.3,-69.4722,6
CA-2015-118738,AG-10495,OFF-PA-10001166,17,2,20151024,2,10.368,0.2,3.6288,6
CA-2017-134152,RP-19855,TEC-AC-10004510,6,2,20170527,6,98.16,0.0,9.816,4
CA-2017-134152,RP-19855,OFF-AR-10004062,6,2,20170527,3,31.44,0.0,7.86,4
CA-2014-125542,NB-18655,OFF-EN-10000056,64,3,20141205,7,348.488,0.2,117.6147,2
CA-2014-125542,NB-18655,OFF-ST-10001469,64,3,20141205,4,172.736,0.2,-30.2288,2
CA-2016-136021,JM-15580,OFF-PA-10000551,63,2,20160814,3,15.54,0.0,7.6146,4
CA-2016-136021,JM-15580,TEC-MA-10000423,63,2,20160814,6,105.552,0.2,35.6238,4
CA-2016-149195,DM-13525,OFF-PA-10001870,33,1,20160905,5,25.92,0.2,9.072,2
CA-2016-149195,DM-13525,OFF-FA-10001843,33,1,20160905,8,15.808,0.2,5.3352,2
CA-2016-149195,DM-13525,OFF-PA-10002036,33,1,20160905,2,10.368,0.2,3.7584,2
CA-2017-161410,CC-12220,TEC-PH-10001760,106,2,20170626,3,358.2,0.4,41.79,7
CA-2017-161410,CC-12220,TEC-PH-10000673,106,2,20170626,14,545.916,0.4,72.7888,7
CA-2017-152786,GA-14725,OFF-BI-10000829,535,2,20170312,9,40.41,0.0,18.5886,5
CA-2017-164707,CV-12805,TEC-PH-10001924,63,1,20170218,3,167.976,0.2,10.4985,3
CA-2017-164707,CV-12805,TEC-AC-10004864,63,1,20170218,3,109.53,0.0,47.0979,3
CA-2017-164707,CV-12805,OFF-LA-10004345,63,1,20170218,2,9.82,0.0,4.8118,3
CA-2017-163874,NC-18535,OFF-BI-10000088,60,1,20171110,3,26.352,0.2,9.5526,2
US-2014-123183,GR-14560,OFF-LA-10002787,50,2,20141119,6,22.5,0.0,10.8,6
US-2014-123183,GR-14560,OFF-LA-10001569,50,2,20141119,2,9.96,0.0,4.5816,6
US-2014-123183,GR-14560,OFF-BI-10002429,50,2,20141119,7,213.08,0.0,102.2784,6
US-2014-123183,GR-14560,FUR-BO-10000362,50,2,20141119,6,1025.88,0.0,235.9524,6
CA-2014-104829,JG-15805,OFF-PA-10003016,268,1,20141118,7,21.98,0.0,9.891,3
US-2016-147340,EB-13750,FUR-FU-10002501,95,4,20160924,5,63.2,0.0,23.384,0
CA-2016-145492,MC-17605,OFF-AP-10003622,26,2,20161120,12,39.0,0.0,11.31,7
CA-2016-163202,BM-11650,OFF-BI-10002764,404,2,20160927,3,2.907,0.7,-2.0349,5
CA-2016-117681,HF-14995,FUR-BO-10001798,26,2,20160409,5,556.665,0.15,6.549,5
CA-2017-132262,ML-18265,TEC-AC-10000158,6,3,20170921,2,71.98,0.0,15.1158,2
CA-2017-132262,ML-18265,TEC-AC-10000303,6,3,20170921,2,79.98,0.0,26.3934,2
CA-2017-123043,AH-10195,OFF-BI-10003910,24,2,20170824,4,24.672,0.2,7.71,5
CA-2017-123043,AH-10195,OFF-BI-10000138,24,2,20170824,1,3.744,0.2,1.3104,5
US-2016-143280,TZ-21580,TEC-PH-10002398,63,2,20160222,5,445.96,0.2,55.745,4
US-2016-143280,TZ-21580,TEC-AC-10003399,63,2,20160222,1,36.24,0.0,15.2208,4
US-2016-143280,TZ-21580,OFF-FA-10000992,63,2,20160222,3,10.65,0.0,5.0055,4
CA-2017-108854,DM-13345,OFF-PA-10003022,10,2,20171208,4,87.92,0.0,40.4432,6
CA-2017-108854,DM-13345,OFF-BI-10002854,10,2,20171208,1,22.424,0.2,8.409,6
CA-2017-108854,DM-13345,OFF-BI-10001670,10,2,20171208,3,90.48,0.2,33.93,6
CA-2017-108854,DM-13345,OFF-ST-10001837,10,2,20171208,1,42.76,0.0,11.1176,6
CA-2017-166856,TS-21505,OFF-BI-10002012,536,2,20170918,7,10.08,0.2,3.528,4
CA-2017-166856,TS-21505,TEC-AC-10004992,536,2,20170918,3,101.34,0.0,8.1072,4
CA-2016-153157,TB-21625,TEC-PH-10003171,478,3,20160911,5,224.75,0.0,62.93,3
US-2017-125647,LC-16870,OFF-AP-10000390,156,2,20170923,6,73.176,0.8,-197.5752,5
US-2017-125647,LC-16870,OFF-PA-10004888,156,2,20170923,4,20.736,0.2,7.2576,5
US-2017-125647,LC-16870,TEC-PH-10004188,156,2,20170923,2,39.984,0.2,-8.9964,5
CA-2014-132542,AM-10360,OFF-BI-10004099,199,1,20141006,2,15.36,0.0,7.68,2
CA-2015-110877,JE-15715,OFF-PA-10004621,17,3,20151023,7,36.288,0.2,12.7008,3
CA-2015-110877,JE-15715,TEC-PH-10002103,17,3,20151023,2,150.384,0.2,15.0384,3
US-2016-151827,CS-11950,TEC-PH-10002789,64,1,20160331,3,280.782,0.4,-60.8361,2
US-2016-151827,CS-11950,TEC-AC-10003289,64,1,20160331,2,31.984,0.2,1.1994,2
US-2016-163258,PF-19225,OFF-BI-10000138,63,2,20161229,3,11.232,0.2,3.9312,4
CA-2017-103009,PJ-18835,OFF-PA-10001215,127,1,20171103,5,26.4,0.0,11.88,2
US-2017-120649,JF-15490,OFF-AR-10001545,506,2,20170120,2,3.52,0.0,1.0208,6
CA-2016-153598,NM-18520,TEC-AC-10003870,63,3,20161203,5,1649.95,0.0,659.98,3
CA-2016-153598,NM-18520,FUR-FU-10001085,63,3,20161203,6,111.9,0.0,51.474,3
US-2016-108497,MH-17290,FUR-BO-10004218,2,4,20160614,5,599.165,0.15,35.245,0
CA-2016-113096,SZ-20035,OFF-ST-10003455,35,3,20160902,3,46.53,0.0,12.0978,2
CA-2014-136861,PR-18880,FUR-FU-10001967,105,3,20140905,2,31.984,0.2,1.999,2
CA-2017-117422,FC-14245,OFF-AP-10000938,347,2,20171021,2,161.568,0.2,16.1568,4
CA-2017-117422,FC-14245,OFF-PA-10002195,347,2,20171021,1,4.064,0.2,1.3716,4
CA-2017-117422,FC-14245,OFF-BI-10002799,347,2,20171021,4,6.216,0.7,-4.9728,4
CA-2017-129707,LH-16750,OFF-AR-10000246,524,2,20170425,4,8.896,0.2,0.6672,4
CA-2015-160171,RM-19675,OFF-AP-10000275,142,2,20151019,5,1640.7,0.0,459.396,5
CA-2015-160171,RM-19675,TEC-AC-10000892,142,2,20151019,3,270.0,0.0,97.2,5
CA-2014-103317,DM-13525,FUR-FU-10001591,184,3,20140705,2,19.52,0.2,5.368,3
CA-2014-103317,DM-13525,OFF-BI-10001787,184,3,20140705,5,9.81,0.7,-6.867,3
CA-2014-103317,DM-13525,FUR-FU-10003192,184,3,20140705,3,213.216,0.2,15.9912,3
CA-2016-167115,EH-14185,OFF-BI-10004600,46,2,20160404,2,588.784,0.2,183.995,5
US-2017-153633,TC-21295,OFF-AR-10002335,537,1,20171113,1,2.064,0.2,0.1548,5
CA-2017-155929,AI-10855,OFF-PA-10000859,277,2,20170909,2,6.368,0.2,2.388,4
CA-2015-148712,JM-15535,TEC-AC-10003198,46,2,20150417,1,99.6,0.0,36.852,6
CA-2015-148712,JM-15535,OFF-BI-10001900,46,2,20150417,13,62.296,0.2,21.0249,6
CA-2015-148712,JM-15535,OFF-AR-10000614,46,2,20150417,3,10.71,0.0,2.7846,6
CA-2016-128307,BE-11335,OFF-EN-10003040,17,2,20160725,1,20.936,0.2,7.0659,4
US-2016-127425,DR-12880,TEC-PH-10003442,46,2,20160826,6,33.0,0.0,8.25,5
US-2016-127425,DR-12880,TEC-AC-10002800,46,2,20160826,5,249.95,0.0,87.4825,5
US-2014-119081,TA-21385,OFF-SU-10000157,311,2,20140912,3,357.93,0.0,7.1586,7
US-2014-119081,TA-21385,TEC-AC-10001542,311,2,20140912,5,57.4,0.0,10.906,7
US-2014-119081,TA-21385,OFF-BI-10004519,311,2,20140912,2,331.96,0.0,149.382,7
US-2014-119081,TA-21385,FUR-FU-10003464,311,2,20140912,2,40.56,0.0,12.9792,7
CA-2016-140613,KN-16705,OFF-SU-10004261,385,2,20160722,5,86.2,0.0,24.998,7
US-2017-108700,PJ-18835,OFF-PA-10004733,229,2,20170519,6,38.016,0.2,13.7808,4
CA-2017-160962,MC-17605,OFF-ST-10001325,106,2,20170428,1,8.384,0.2,0.7336,4
CA-2017-160962,MC-17605,OFF-AR-10003056,106,2,20170428,2,6.848,0.2,0.7704,4
CA-2017-130631,BS-11755,OFF-FA-10000089,200,2,20171229,5,19.6,0.0,9.604,4
CA-2017-130631,BS-11755,FUR-FU-10004093,200,2,20171229,2,68.46,0.0,20.538,4
CA-2017-116680,PK-19075,OFF-BI-10004022,35,1,20170904,6,13.344,0.2,4.3368,2
CA-2017-116680,PK-19075,FUR-TA-10001771,35,1,20170904,8,1478.272,0.2,92.392,2
US-2014-107405,TS-21205,OFF-ST-10002301,197,2,20140321,1,16.272,0.2,-3.8646,4
CA-2017-101574,BD-11725,FUR-FU-10001706,4,2,20170928,3,9.24,0.0,4.4352,6
CA-2014-146591,TS-21340,OFF-BI-10003676,58,3,20140119,10,32.34,0.7,-23.716,1
CA-2014-146591,TS-21340,OFF-PA-10000659,58,3,20140119,4,56.064,0.2,19.6224,1
CA-2014-146591,TS-21340,OFF-EN-10002504,58,3,20140119,5,108.72,0.2,36.693,1
CA-2014-146591,TS-21340,FUR-BO-10001972,58,3,20140119,5,181.47,0.7,-320.597,1
CA-2014-107706,ST-20530,OFF-PA-10000466,15,1,20140214,3,16.176,0.2,6.066,5
CA-2016-122448,DB-13210,FUR-CH-10002774,10,2,20160609,3,122.352,0.2,13.7646,5
CA-2014-132451,KF-16285,FUR-CH-10000454,189,3,20140926,3,585.552,0.2,73.194,1
CA-2014-132451,KF-16285,OFF-PA-10004888,189,3,20140926,3,19.44,0.0,9.3312,1
CA-2016-158547,JM-16195,OFF-AP-10003842,73,2,20160530,5,123.92,0.2,9.294,5
CA-2017-116946,TS-21505,FUR-FU-10000320,148,2,20171219,5,13.36,0.2,4.008,4
CA-2017-116946,TS-21505,OFF-ST-10002554,148,2,20171219,2,78.256,0.2,-17.6076,4
CA-2017-116946,TS-21505,FUR-BO-10000468,148,2,20171219,7,102.018,0.7,-183.6324,4
CA-2017-121741,YC-21895,OFF-ST-10004459,11,4,20171226,2,750.68,0.0,37.534,0
CA-2017-169691,Dp-13240,OFF-LA-10002312,433,3,20170615,3,44.4,0.0,22.2,3
CA-2017-169691,Dp-13240,OFF-ST-10001291,433,3,20170615,5,84.55,0.0,22.8285,3
CA-2017-169691,Dp-13240,OFF-PA-10003022,433,3,20170615,3,17.94,0.0,8.7906,3
CA-2016-121356,SJ-20500,OFF-BI-10002133,286,2,20161120,3,128.4,0.0,62.916,4
CA-2014-101770,KB-16240,OFF-BI-10001097,124,2,20140331,1,1.869,0.7,-1.3083,4
CA-2017-105487,CS-12250,TEC-PH-10001336,189,2,20171008,1,103.192,0.2,11.6091,6
CA-2017-105487,CS-12250,TEC-AC-10002305,189,2,20171008,2,36.0,0.0,6.48,6
CA-2017-105487,CS-12250,TEC-AC-10003610,189,2,20171008,4,239.96,0.0,115.1808,6
CA-2017-105487,CS-12250,OFF-ST-10002301,189,2,20171008,2,40.68,0.0,0.4068,6
CA-2017-148999,EB-13870,FUR-CH-10002044,230,2,20170130,4,419.136,0.2,-68.1096,5
CA-2014-107573,PB-19150,OFF-EN-10001099,329,2,20141212,3,23.472,0.2,7.6284,5
CA-2015-156608,MT-18070,OFF-BI-10004140,66,2,20151024,4,3.592,0.8,-6.286,5
CA-2017-134495,BF-11020,TEC-PH-10004897,134,1,20170401,3,23.976,0.2,-5.6943,3
CA-2017-134495,BF-11020,OFF-LA-10000262,134,1,20170401,3,6.264,0.2,2.0358,3
CA-2017-134495,BF-11020,OFF-AP-10002222,134,1,20170401,3,20.808,0.2,1.8207,3
CA-2017-134495,BF-11020,FUR-CH-10003774,134,1,20170401,3,218.352,0.2,-19.1058,3
CA-2017-164098,CG-12520,OFF-ST-10000615,33,3,20170126,2,18.16,0.2,1.816,1
CA-2014-105249,DH-13675,OFF-SU-10001225,35,4,20141128,2,7.36,0.0,0.1472,0
CA-2014-105249,DH-13675,OFF-LA-10002043,35,4,20141128,4,41.4,0.0,19.872,0
CA-2014-105249,DH-13675,FUR-BO-10000330,35,4,20141128,4,411.332,0.15,-4.8392,0
CA-2015-113523,SC-20440,OFF-BI-10001249,12,2,20150904,4,7.656,0.7,-6.1248,4
CA-2017-117821,HG-15025,TEC-AC-10004469,369,2,20170612,2,63.92,0.2,19.176,4
CA-2017-164378,MM-18055,OFF-AR-10001177,24,1,20170715,2,6.56,0.0,1.9024,3
CA-2017-164378,MM-18055,OFF-LA-10000634,24,1,20170715,3,7.83,0.0,3.6018,3
CA-2017-164378,MM-18055,TEC-AC-10004708,24,1,20170715,2,41.9,0.0,8.799,3
CA-2017-164378,MM-18055,FUR-CH-10002084,24,1,20170715,6,664.146,0.1,88.5528,3
CA-2017-164378,MM-18055,OFF-PA-10004519,24,1,20170715,2,8.96,0.0,4.3904,3
CA-2017-127782,TH-21115,FUR-FU-10001847,12,2,20171102,1,3.312,0.2,0.6624,4
CA-2017-127782,TH-21115,OFF-AP-10001962,12,2,20171102,3,20.136,0.2,1.2585,4
CA-2017-127782,TH-21115,OFF-EN-10003845,12,2,20171102,3,8.856,0.2,2.8782,4
CA-2017-127782,TH-21115,TEC-PH-10001817,12,2,20171102,4,859.2,0.4,-186.16,4
US-2016-162026,JE-15745,OFF-PA-10000167,2,4,20161008,2,61.96,0.0,27.882,0
CA-2016-150000,PG-18820,OFF-EN-10002973,270,2,20160408,4,17.92,0.0,8.6016,6
CA-2015-168529,MB-17305,FUR-FU-10001588,35,2,20151008,5,145.9,0.0,62.737,4
US-2017-152569,JD-16015,OFF-PA-10001736,156,2,20170515,2,56.704,0.2,19.1376,5
US-2017-152569,JD-16015,TEC-PH-10002185,156,2,20170515,2,11.12,0.2,3.475,5
US-2014-137680,JH-15430,OFF-PA-10000174,326,2,20140224,4,32.896,0.2,11.1024,6
US-2014-137680,JH-15430,OFF-PA-10000069,326,2,20140224,3,22.776,0.2,7.6869,6
CA-2015-103177,EN-13780,TEC-PH-10001795,30,3,20150530,3,239.97,0.0,2.3997,2
CA-2015-103177,EN-13780,OFF-AP-10004540,30,3,20150530,2,160.32,0.0,44.8896,2
CA-2015-103177,EN-13780,TEC-PH-10001527,30,3,20150530,3,128.85,0.0,3.8655,2
US-2016-138408,KC-16255,TEC-AC-10003870,365,1,20161118,4,1319.96,0.0,527.984,3
CA-2017-117667,MS-17980,FUR-CH-10004540,64,2,20171204,10,239.96,0.3,-10.284,5
CA-2017-117667,MS-17980,FUR-FU-10004093,64,2,20171204,2,54.768,0.2,6.846,5
CA-2017-117667,MS-17980,OFF-AR-10000716,64,2,20171204,3,13.392,0.2,3.1806,5
CA-2017-117667,MS-17980,OFF-PA-10002709,64,2,20171204,5,23.92,0.2,8.671,5
CA-2017-117667,MS-17980,TEC-AC-10000580,64,2,20171204,4,255.968,0.2,-28.7964,5
CA-2016-110982,CK-12205,OFF-BI-10000829,87,3,20160605,6,21.552,0.2,7.0044,2
CA-2016-110982,CK-12205,OFF-AP-10004859,87,3,20160605,4,58.24,0.0,15.7248,2
CA-2016-147123,SJ-20125,OFF-PA-10000575,107,3,20161210,12,80.28,0.0,36.9288,2
CA-2017-154501,EA-14035,OFF-AR-10002804,142,2,20170430,2,9.78,0.0,4.0098,5
CA-2017-166933,MG-17890,OFF-FA-10002676,538,2,20170424,1,1.81,0.0,0.6516,4
CA-2015-142055,AB-10255,OFF-PA-10003465,30,3,20150508,2,37.94,0.0,18.2112,2
CA-2015-137106,SC-20260,TEC-PH-10000011,134,2,20150331,5,79.96,0.2,27.986,4
CA-2017-136609,TB-21355,OFF-PA-10004381,539,2,20170806,3,115.296,0.2,40.3536,5
CA-2017-160885,JK-16090,TEC-PH-10001795,199,2,20171202,4,2479.96,0.0,743.988,4
US-2016-167472,CK-12595,TEC-AC-10001109,367,3,20160606,6,179.94,0.0,75.5748,1
US-2016-167472,CK-12595,TEC-AC-10003038,367,3,20160606,3,26.85,0.0,5.1015,1
US-2016-167472,CK-12595,TEC-AC-10003174,367,3,20160606,3,323.37,0.0,129.348,1
US-2016-167472,CK-12595,OFF-PA-10000157,367,3,20160606,3,59.94,0.0,28.1718,1
US-2016-167472,CK-12595,OFF-BI-10001721,367,3,20160606,3,64.14,0.0,30.7872,1
US-2016-167472,CK-12595,OFF-BI-10000591,367,3,20160606,3,11.67,0.0,5.6016,1
US-2016-167472,CK-12595,OFF-PA-10001534,367,3,20160606,2,12.96,0.0,6.2208,1
CA-2015-120551,SS-20590,OFF-BI-10002071,540,2,20150413,3,17.43,0.0,8.0178,7
US-2017-150595,LE-16810,FUR-CH-10000513,156,2,20170522,2,181.986,0.3,-54.5958,4
US-2017-150595,LE-16810,OFF-BI-10003274,156,2,20170522,2,1.592,0.8,-2.6268,4
US-2017-150595,LE-16810,OFF-SU-10000381,156,2,20170522,3,22.344,0.2,2.5137,4
CA-2016-134936,ES-14080,FUR-TA-10001086,116,2,20161219,6,455.97,0.5,-218.8656,6
CA-2016-134936,ES-14080,OFF-BI-10000174,116,2,20161219,6,10.44,0.7,-7.656,6
CA-2016-134936,ES-14080,OFF-BI-10002103,116,2,20161219,2,5.214,0.7,-4.1712,6
CA-2017-102967,MG-17890,OFF-ST-10001590,209,2,20170922,5,67.4,0.0,17.524,4
CA-2017-151008,JM-16195,FUR-FU-10002396,541,3,20170907,2,25.16,0.0,10.5672,1
CA-2017-151008,JM-16195,TEC-PH-10002807,541,3,20170907,4,126.56,0.2,47.46,1
CA-2014-159800,SG-20470,OFF-AP-10004859,10,3,20141128,3,43.68,0.0,11.7936,3
CA-2014-159800,SG-20470,TEC-AC-10003447,10,3,20141128,7,139.93,0.0,34.9825,3
US-2014-159618,DB-12970,OFF-AR-10003183,67,2,20141112,1,2.672,0.2,0.334,4
US-2014-159618,DB-12970,OFF-SU-10000432,67,2,20141112,6,16.656,0.2,-3.123,4
US-2014-159618,DB-12970,TEC-AC-10003832,67,2,20141112,3,79.512,0.2,20.8719,4
US-2014-159618,DB-12970,OFF-PA-10004100,67,2,20141112,7,36.288,0.2,12.7008,4
US-2014-159618,DB-12970,FUR-BO-10004467,67,2,20141112,1,67.9932,0.32,-12.9987,4
CA-2017-116113,JW-15220,FUR-FU-10002963,154,1,20171002,2,10.16,0.0,3.4544,4
CA-2015-125066,KD-16495,FUR-FU-10003829,130,2,20151214,2,6.16,0.0,1.9712,4
CA-2015-125066,KD-16495,OFF-AR-10003582,130,2,20151214,2,56.3,0.0,15.764,4
US-2015-114741,IL-15100,OFF-PA-10000048,284,2,20151206,1,6.48,0.0,3.1104,4
US-2015-114741,IL-15100,OFF-ST-10000078,284,2,20151206,5,1325.85,0.0,238.653,4
US-2015-114741,IL-15100,OFF-LA-10004853,284,2,20151206,3,14.94,0.0,6.8724,4
CA-2017-133263,JE-15610,OFF-BI-10001153,149,1,20170331,1,34.54,0.0,17.27,2
CA-2017-133263,JE-15610,TEC-CO-10001449,149,1,20170331,5,2999.95,0.0,1439.976,2
CA-2017-133263,JE-15610,OFF-BI-10000474,149,1,20170331,4,64.12,0.0,30.7776,2
CA-2017-157966,SU-20665,OFF-AR-10000799,27,4,20170313,4,19.456,0.2,2.1888,0
CA-2017-157966,SU-20665,TEC-MA-10002109,27,4,20170313,2,209.986,0.3,8.9994,0
CA-2017-157966,SU-20665,OFF-AR-10003338,27,4,20170313,5,29.76,0.2,1.86,0
CA-2017-157966,SU-20665,FUR-CH-10003606,27,4,20170313,1,89.768,0.3,-2.5648,0
CA-2017-157966,SU-20665,TEC-CO-10001449,27,4,20170313,2,959.984,0.2,335.9944,0
CA-2017-157966,SU-20665,OFF-PA-10001934,27,4,20170313,3,15.552,0.2,5.6376,0
CA-2017-157966,SU-20665,TEC-PH-10001527,27,4,20170313,1,34.36,0.2,-7.3015,0
CA-2014-151162,EA-14035,OFF-PA-10001033,48,2,20141205,3,98.376,0.2,35.6613,4
CA-2014-151162,EA-14035,OFF-BI-10003719,48,2,20141205,4,29.94,0.7,-23.952,4
CA-2014-151162,EA-14035,OFF-PA-10003036,48,2,20141205,3,17.472,0.2,5.6784,4
CA-2014-151162,EA-14035,TEC-PH-10001870,48,2,20141205,1,36.738,0.4,-9.1845,4
CA-2014-151162,EA-14035,TEC-PH-10001809,48,2,20141205,2,179.94,0.4,-44.985,4
CA-2016-136686,RF-19840,FUR-FU-10004864,55,2,20161212,6,383.64,0.0,122.7648,4
CA-2016-136686,RF-19840,OFF-AP-10002350,55,2,20161212,3,56.52,0.0,15.8256,4
CA-2017-137498,LC-17050,OFF-AR-10003829,26,1,20170909,2,6.56,0.0,1.9024,5
CA-2017-137498,LC-17050,FUR-CH-10003833,26,1,20170909,5,243.92,0.2,-15.245,5
CA-2017-137498,LC-17050,OFF-PA-10000143,26,1,20170909,9,47.52,0.0,22.8096,5
CA-2017-163818,PS-18970,FUR-FU-10000076,235,2,20171004,1,19.98,0.0,8.5914,4
CA-2016-161158,PS-18970,OFF-AR-10000462,24,2,20160509,5,8.0,0.0,3.44,4
CA-2014-116673,JO-15280,FUR-FU-10003829,89,1,20141215,2,6.16,0.0,1.9712,4
CA-2017-105333,VP-21730,OFF-ST-10002182,165,2,20171130,4,83.56,0.0,1.6712,4
CA-2017-105333,VP-21730,TEC-PH-10001468,165,2,20171130,3,546.06,0.0,163.818,4
CA-2017-105333,VP-21730,OFF-ST-10001809,165,2,20171130,3,269.49,0.0,5.3898,4
CA-2015-149993,GA-14725,OFF-FA-10001561,195,3,20150319,5,10.9,0.0,3.597,1
CA-2014-168158,EM-14140,OFF-BI-10001759,151,2,20140719,2,6.096,0.2,2.2098,5
CA-2016-115224,DB-13615,OFF-ST-10000615,95,1,20161208,3,34.05,0.0,9.534,3
CA-2016-115224,DB-13615,OFF-ST-10003816,95,1,20161208,2,352.38,0.0,81.0474,3
CA-2014-164742,ML-17395,FUR-CH-10002880,101,1,20141013,2,245.98,0.0,27.0578,5
CA-2014-164742,ML-17395,OFF-BI-10004738,101,1,20141013,1,18.94,0.0,9.47,5
US-2017-108014,JH-15430,OFF-BI-10003984,178,2,20171119,7,59.913,0.7,-45.9333,6
CA-2017-160325,BP-11095,TEC-PH-10000984,129,4,20170924,2,391.98,0.0,109.7544,0
CA-2017-160325,BP-11095,TEC-PH-10001944,129,4,20170924,3,437.85,0.0,131.355,0
CA-2015-159779,SB-20185,OFF-BI-10002735,209,2,20150925,2,68.62,0.0,32.2514,4
CA-2017-151176,SV-20785,OFF-SU-10001165,309,2,20170213,3,25.02,0.0,6.5052,7
CA-2017-151176,SV-20785,OFF-AR-10000614,309,2,20170213,3,10.71,0.0,2.7846,7
CA-2014-108903,DO-13435,OFF-AR-10004010,48,4,20141003,2,55.984,0.2,4.1988,0
CA-2014-108903,DO-13435,OFF-EN-10004030,48,4,20141003,5,14.48,0.2,4.887,0
CA-2014-108903,DO-13435,TEC-AC-10003023,48,4,20141003,3,142.488,0.2,-3.5622,0
CA-2016-117919,TB-21355,OFF-ST-10003572,17,1,20160827,1,14.16,0.2,1.062,2
CA-2016-117919,TB-21355,OFF-PA-10004353,17,1,20160827,5,79.92,0.2,27.972,2
CA-2015-142475,BS-11380,OFF-BI-10003718,165,2,20151203,6,590.352,0.2,206.6232,4
CA-2016-134516,FM-14215,FUR-FU-10001546,308,2,20160920,2,17.088,0.2,1.068,5
CA-2016-134516,FM-14215,FUR-CH-10002880,308,2,20160920,1,98.392,0.2,-11.0691,5
CA-2017-105193,JL-15835,OFF-AR-10001547,24,2,20170325,5,11.05,0.0,2.9835,6
CA-2015-168634,AF-10870,OFF-AP-10001626,10,2,20151206,2,7.78,0.0,2.0228,5
CA-2017-117198,BG-11035,TEC-AC-10003033,69,2,20170831,2,659.9,0.0,217.767,5
CA-2015-145828,MB-17305,TEC-AC-10002323,94,3,20151005,3,53.04,0.2,-4.641,2
CA-2017-121027,HW-14935,TEC-AC-10002049,60,2,20170818,2,843.9,0.0,371.316,4
CA-2017-121027,HW-14935,TEC-AC-10002253,60,2,20170818,9,1496.16,0.0,224.424,4
CA-2016-147431,AB-10105,OFF-ST-10003994,165,2,20160202,2,117.96,0.0,5.898,5
